id,left,top,right,bottom,row_index,col_index,x,y,fid,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,layer,path,proj_id
476,77.2748675,23.2808564,77.2753675,23.2803564,35,11,77.2751175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,476
477,77.2748675,23.2803564,77.2753675,23.2798564,36,11,77.2751175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,477
478,77.2748675,23.2798564,77.2753675,23.2793564,37,11,77.2751175,23.2796064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,478
508,77.2753675,23.2848564,77.2758675,23.2843564,27,12,77.2756175,23.2846064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,508
509,77.2753675,23.2843564,77.2758675,23.2838564,28,12,77.2756175,23.2841064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,509
510,77.2753675,23.2838564,77.2758675,23.2833564,29,12,77.2756175,23.2836064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,510
511,77.2753675,23.2833564,77.2758675,23.2828564,30,12,77.2756175,23.2831064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,511
512,77.2753675,23.2828564,77.2758675,23.2823564,31,12,77.2756175,23.2826064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,512
513,77.2753675,23.2823564,77.2758675,23.2818564,32,12,77.2756175,23.2821064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,513
514,77.2753675,23.2818564,77.2758675,23.2813564,33,12,77.2756175,23.2816064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,514
515,77.2753675,23.2813564,77.2758675,23.2808564,34,12,77.2756175,23.2811064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,515
